,Unnamed: 0,BoroCT2010,311 calls,Total Households,Median Income,Total cars,Total educated,Total High School,Total bachelors,Total masters,Total PHD,Median Age,Total households,Total family households,Total non-family households,Median House Value,Total Hunits,Owner Occupied,Renter Occupied,Total Population,White only,Black only,Asian only,Hispanic only,Other Only,Median Rent,Normalized 311 calls,Normalized cars,Normalized High school,Normalized bachelors,Normalized masters,Normalized PHD,Normalized familiy household,Normalized non-family household,Normalized owner ocuppied,Normalized renter ocuppied,Normalized white only,Normalized black only,Normalized asian only,Normalized hispanic only,Normalized other only
467,467,2031600,406,629.0,64702.0,757.0,1345.0,349.0,239.0,78.0,23.0,39.1,629.0,476.0,153.0,554400.0,1990.0,1126.0,864.0,1996.0,723.0,294.0,202.0,723.0,54.0,1637.0,0.203406813627,1.20349761526,174.849699399,119.739478958,39.0781563126,11.5230460922,0.756756756757,0.243243243243,0.565829145729,0.434170854271,0.362224448898,0.147294589178,0.10120240481,0.362224448898,0.0270541082164
468,468,2031800,267,624.0,52692.0,756.0,1798.0,396.0,364.0,54.0,12.0,40.8,624.0,498.0,126.0,463000.0,2178.0,1109.0,1069.0,2374.0,1229.0,144.0,236.0,721.0,44.0,1763.0,0.112468407751,1.21153846154,166.807076664,153.327716933,22.7464195451,5.0547598989,0.798076923077,0.201923076923,0.509182736455,0.490817263545,0.517691659646,0.0606571187869,0.0994102780118,0.303706823926,0.0185341196293
469,469,2031900,29,0.0,0.0,0.0,61.0,0.0,22.0,27.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,469.0,39.0,18.0,108.0,13.0,0.0,0.0448222565688,0.0,0.0,34.0030911901,41.7310664606,0.0,0.0,0.0,0.0,0.0,0.724884080371,0.0602782071097,0.0278207109737,0.166924265842,0.0200927357032
470,470,2032300,421,2279.0,81914.0,1858.0,3594.0,503.0,944.0,493.0,160.0,46.7,2279.0,1022.0,1257.0,262800.0,4448.0,2780.0,1668.0,4489.0,2536.0,397.0,586.0,946.0,24.0,1187.0,0.0937848073067,0.8152698552,112.051681889,210.29182446,109.824014257,35.6426821118,0.448442299254,0.551557700746,0.625,0.375,0.564936511472,0.08843840499,0.130541323235,0.210737357986,0.00534640231677
471,471,2032400,486,1209.0,28832.0,688.0,1761.0,290.0,195.0,108.0,10.0,40.2,1209.0,762.0,447.0,406000.0,2784.0,490.0,2294.0,2798.0,227.0,729.0,9.0,1695.0,138.0,584.0,0.173695496783,0.569065343259,103.645461044,69.6926375983,38.5989992852,3.5739814153,0.630272952854,0.369727047146,0.176005747126,0.823994252874,0.0811293781272,0.260543245175,0.00321658327377,0.605789849893,0.0493209435311
472,472,2032600,589,1037.0,68603.0,1191.0,2356.0,551.0,312.0,212.0,32.0,39.7,1037.0,724.0,313.0,450600.0,3367.0,1882.0,1485.0,3573.0,1876.0,426.0,300.0,971.0,0.0,1406.0,0.164847467114,1.14850530376,154.212146655,87.3215785055,59.333893087,8.95605933389,0.698167791707,0.301832208293,0.558954558955,0.441045441045,0.525048978449,0.119227539882,0.0839630562552,0.271760425413,0.0
473,473,2032800,596,1375.0,37344.0,870.0,2689.0,816.0,315.0,86.0,15.0,30.6,1375.0,1096.0,279.0,454300.0,4348.0,581.0,3767.0,4354.0,602.0,1086.0,595.0,2042.0,29.0,969.0,0.136885622416,0.632727272727,187.413872301,72.347266881,19.7519522278,3.44510794672,0.797090909091,0.202909090909,0.133624655014,0.866375344986,0.138263665595,0.249425815342,0.136655948553,0.46899402848,0.00666054203032
474,474,2033000,1390,1984.0,39018.0,800.0,3842.0,1124.0,373.0,106.0,0.0,32.1,1984.0,1337.0,647.0,420700.0,5733.0,283.0,5450.0,5744.0,1541.0,946.0,109.0,3105.0,43.0,1064.0,0.241991643454,0.403225806452,195.682451253,64.9373259053,18.4540389972,0.0,0.673891129032,0.326108870968,0.0493633350776,0.950636664922,0.26827994429,0.164693593315,0.0189763231198,0.540564066852,0.0074860724234
475,475,2033201,833,1813.0,44602.0,1177.0,2773.0,536.0,528.0,249.0,88.0,36.9,1813.0,1041.0,772.0,170700.0,3842.0,556.0,3286.0,3861.0,634.0,530.0,116.0,2408.0,173.0,1139.0,0.215747215747,0.649200220629,138.824138824,136.752136752,64.4910644911,22.792022792,0.574186431329,0.425813568671,0.144716293597,0.855283706403,0.164206164206,0.13727013727,0.030044030044,0.623672623673,0.044807044807
476,476,2033202,1064,1448.0,40083.0,827.0,2837.0,415.0,281.0,160.0,17.0,42.5,1448.0,860.0,588.0,188100.0,3489.0,540.0,2949.0,3908.0,416.0,1277.0,280.0,1862.0,73.0,1112.0,0.272262026612,0.571132596685,106.192425793,71.9037871034,40.9416581372,4.35005117707,0.593922651934,0.406077348066,0.154772141015,0.845227858985,0.106448311157,0.326765609007,0.07164790174,0.476458546571,0.0186796315251
477,477,2033400,370,596.0,43864.0,315.0,884.0,174.0,173.0,55.0,0.0,36.6,596.0,283.0,313.0,188200.0,1325.0,236.0,1089.0,1329.0,147.0,377.0,51.0,754.0,0.0,1217.0,0.278404815651,0.528523489933,130.925507901,130.173062453,41.3844996238,0.0,0.474832214765,0.525167785235,0.178113207547,0.821886792453,0.110609480813,0.283671933785,0.038374717833,0.56734386757,0.0
478,478,2033500,536,767.0,87798.0,736.0,1408.0,151.0,428.0,340.0,91.0,38.1,767.0,406.0,361.0,291700.0,1786.0,1244.0,542.0,2323.0,1543.0,145.0,237.0,381.0,17.0,1288.0,0.23073611709,0.959582790091,65.0021523892,184.244511408,146.362462333,39.1734825656,0.529335071708,0.470664928292,0.696528555431,0.303471444569,0.664227292294,0.0624192854068,0.102023245803,0.164012053379,0.00731812311666
479,479,2033600,1959,2629.0,32355.0,1318.0,4309.0,1032.0,644.0,214.0,0.0,35.4,2629.0,1772.0,857.0,162100.0,6587.0,962.0,5625.0,6587.0,241.0,2551.0,98.0,3630.0,67.0,898.0,0.297403977532,0.501331304679,156.672233187,97.7683315622,32.4882344011,0.0,0.674020540129,0.325979459871,0.146045240625,0.853954759375,0.0365872172461,0.387277971763,0.0148777895855,0.551085471383,0.0101715500228
480,480,2033700,469,934.0,81250.0,1126.0,1722.0,237.0,489.0,319.0,76.0,42.6,934.0,614.0,320.0,579700.0,2326.0,1199.0,1127.0,2353.0,1739.0,138.0,117.0,293.0,66.0,1736.0,0.199320017,1.20556745182,100.722481938,207.819804505,135.57161071,32.2991925202,0.6573875803,0.3426124197,0.515477214101,0.484522785899,0.739056523587,0.0586485337867,0.0497237569061,0.124521886953,0.0280492987675
481,481,2033800,1112,1274.0,36667.0,550.0,2343.0,620.0,209.0,133.0,51.0,32.7,1274.0,929.0,345.0,367500.0,3864.0,818.0,3046.0,3876.0,219.0,1810.0,115.0,1682.0,50.0,1176.0,0.28689370485,0.431711145997,159.95872033,53.9215686275,34.3137254902,13.1578947368,0.729199372057,0.270800627943,0.211697722567,0.788302277433,0.0565015479876,0.46697626419,0.0296697626419,0.43395252838,0.0128998968008
482,482,2034000,959,1629.0,37337.0,817.0,2832.0,837.0,191.0,159.0,0.0,32.8,1629.0,963.0,666.0,405900.0,4451.0,971.0,3480.0,4459.0,339.0,1878.0,302.0,1821.0,119.0,1127.0,0.215070643642,0.501534683855,187.710248935,42.8347163041,35.6582193317,0.0,0.591160220994,0.408839779006,0.218153223995,0.781846776005,0.0760260148015,0.421170666069,0.0677281901772,0.408387530837,0.0266875981162
483,483,2034200,477,589.0,43250.0,499.0,1233.0,254.0,179.0,146.0,18.0,33.7,589.0,403.0,186.0,400000.0,1945.0,914.0,1031.0,1947.0,158.0,955.0,135.0,691.0,8.0,1178.0,0.24499229584,0.847198641766,130.457113508,91.9363122753,74.9871597329,9.24499229584,0.684210526316,0.315789473684,0.469922879177,0.530077120823,0.0811504879301,0.490498202363,0.0693374422188,0.354904982024,0.00410888546482
484,484,2034300,281,559.0,70194.0,524.0,1113.0,185.0,163.0,161.0,25.0,41.3,559.0,346.0,213.0,575800.0,1473.0,816.0,657.0,1697.0,775.0,151.0,33.0,725.0,13.0,1219.0,0.165586328816,0.937388193202,109.01591043,96.0518562169,94.8733058338,14.7318797879,0.618962432916,0.381037567084,0.553971486762,0.446028513238,0.456688273424,0.0889805539187,0.01944608132,0.427224513848,0.00766057748969
485,485,2034400,263,551.0,68750.0,821.0,1487.0,413.0,185.0,117.0,30.0,34.7,551.0,480.0,71.0,441400.0,2284.0,1333.0,951.0,2288.0,294.0,805.0,234.0,708.0,247.0,1563.0,0.114947552448,1.49001814882,180.506993007,80.8566433566,51.1363636364,13.1118881119,0.871143375681,0.128856624319,0.583625218914,0.416374781086,0.128496503497,0.351835664336,0.102272727273,0.309440559441,0.107954545455
486,486,2034500,476,1408.0,62973.0,1194.0,2376.0,591.0,701.0,389.0,43.0,39.1,1408.0,787.0,621.0,332300.0,3302.0,1669.0,1633.0,3325.0,1430.0,246.0,708.0,824.0,117.0,1329.0,0.143157894737,0.848011363636,177.744360902,210.827067669,116.992481203,12.9323308271,0.558948863636,0.441051136364,0.505451241672,0.494548758328,0.43007518797,0.073984962406,0.212932330827,0.247819548872,0.0351879699248
487,487,2034800,647,2058.0,36233.0,1472.0,4425.0,1034.0,384.0,250.0,0.0,32.3,2058.0,1629.0,429.0,356000.0,7328.0,2797.0,4531.0,7357.0,141.0,4017.0,83.0,2910.0,206.0,611.0,0.0879434552127,0.715257531584,140.546418377,52.1951882561,33.9812423542,0.0,0.791545189504,0.208454810496,0.381686681223,0.618313318777,0.0191654206878,0.546010602148,0.0112817724616,0.395541661003,0.0280005436999
488,488,2035000,495,624.0,57292.0,466.0,1212.0,421.0,182.0,43.0,7.0,36.9,624.0,463.0,161.0,392300.0,1691.0,897.0,794.0,1691.0,81.0,1165.0,74.0,358.0,13.0,1568.0,0.292726197516,0.746794871795,248.965109403,107.628622117,25.4287403903,4.13956238912,0.741987179487,0.258012820513,0.530455351863,0.469544648137,0.0479006505027,0.68894145476,0.0437610881135,0.211709047901,0.00768775872265
489,489,2035100,530,973.0,70215.0,790.0,1554.0,226.0,480.0,261.0,74.0,23.0,973.0,528.0,445.0,267300.0,2207.0,934.0,1273.0,3202.0,1751.0,188.0,216.0,980.0,67.0,1416.0,0.165521549032,0.811921891059,70.5808869457,149.906308557,81.511555278,23.1105559026,0.542651593011,0.457348406989,0.423198912551,0.576801087449,0.546845721424,0.0587133041849,0.0674578388507,0.306058713304,0.0209244222361
490,490,2035600,363,667.0,56845.0,720.0,1586.0,463.0,233.0,60.0,16.0,41.1,667.0,577.0,90.0,418900.0,2406.0,1734.0,672.0,2423.0,54.0,1680.0,118.0,498.0,73.0,1623.0,0.149814279818,1.07946026987,191.085431284,96.1617829137,24.7626908791,6.60338423442,0.865067466267,0.134932533733,0.720698254364,0.279301745636,0.0222864217912,0.693355344614,0.0486999587288,0.205530334296,0.0301279405695
491,491,2035800,1229,2439.0,66639.0,2265.0,5018.0,1191.0,824.0,483.0,19.0,33.0,2439.0,1883.0,556.0,422400.0,8059.0,5030.0,3029.0,8113.0,52.0,6421.0,87.0,1389.0,164.0,1387.0,0.151485270553,0.928659286593,146.801429804,101.565388882,59.5340811044,2.34192037471,0.772037720377,0.227962279623,0.624146916491,0.375853083509,0.00640946628867,0.791445827684,0.0107235301368,0.171206705288,0.0202144706027
492,492,2035900,598,667.0,20708.0,343.0,1196.0,307.0,50.0,35.0,0.0,33.9,667.0,472.0,195.0,346200.0,1902.0,122.0,1780.0,1902.0,21.0,586.0,0.0,1286.0,9.0,987.0,0.314405888538,0.514242878561,161.409043113,26.2881177708,18.4016824395,0.0,0.707646176912,0.292353823088,0.0641430073607,0.935856992639,0.0110410094637,0.308096740273,0.0,0.676130389064,0.00473186119874
493,493,2036000,414,928.0,82895.0,999.0,2419.0,600.0,497.0,140.0,23.0,41.0,928.0,735.0,193.0,425700.0,3085.0,2092.0,993.0,3299.0,351.0,1496.0,174.0,1069.0,209.0,1304.0,0.125492573507,1.07650862069,181.873294938,150.65171264,42.4371021522,6.97180963928,0.792025862069,0.207974137931,0.67811993517,0.32188006483,0.106395877539,0.453470748712,0.052743255532,0.324037587148,0.06335253107
494,494,2036300,2049,2542.0,19396.0,1669.0,4431.0,745.0,264.0,58.0,0.0,29.1,2542.0,1907.0,635.0,89300.0,7814.0,344.0,7470.0,7855.0,32.0,1044.0,12.0,6642.0,125.0,1001.0,0.260852959898,0.656569630212,94.8440483768,33.6091661362,7.38383195417,0.0,0.750196695515,0.249803304485,0.0440235474789,0.955976452521,0.00407383831954,0.132908975175,0.00152768936983,0.8455760662,0.0159134309357
495,495,2036400,527,823.0,45288.0,825.0,1551.0,327.0,314.0,65.0,16.0,37.7,823.0,618.0,205.0,383400.0,2366.0,1327.0,1039.0,2373.0,9.0,2098.0,8.0,225.0,33.0,1291.0,0.222081753055,1.00243013366,137.800252845,132.321955331,27.3914875685,6.74252001686,0.750911300122,0.249088699878,0.560862214708,0.439137785292,0.00379266750948,0.88411293721,0.00337126000843,0.094816687737,0.0139064475348
496,496,2036501,806,1302.0,19747.0,713.0,2149.0,387.0,146.0,38.0,6.0,30.0,1302.0,885.0,417.0,433300.0,3713.0,115.0,3598.0,3713.0,53.0,1814.0,0.0,1794.0,52.0,941.0,0.217075141395,0.547619047619,104.228386749,39.3213035281,10.2343118772,1.61594398061,0.679723502304,0.320276497696,0.0309722596283,0.969027740372,0.0142741718287,0.488553730137,0.0,0.483167250202,0.0140048478319
497,497,2036502,632,648.0,18667.0,395.0,1071.0,127.0,123.0,2.0,0.0,33.5,648.0,432.0,216.0,509900.0,1713.0,303.0,1410.0,1832.0,21.0,454.0,60.0,1297.0,0.0,985.0,0.344978165939,0.609567901235,69.3231441048,67.1397379913,1.09170305677,0.0,0.666666666667,0.333333333333,0.176882661996,0.823117338004,0.0114628820961,0.247816593886,0.0327510917031,0.707969432314,0.0
498,498,2036700,1033,662.0,23224.0,478.0,1249.0,218.0,132.0,0.0,4.0,24.4,662.0,498.0,164.0,554700.0,2029.0,195.0,1834.0,2556.0,37.0,533.0,7.0,1963.0,16.0,1053.0,0.404147104851,0.722054380665,85.289514867,51.6431924883,0.0,1.56494522692,0.752265861027,0.247734138973,0.0961064563825,0.903893543618,0.014475743349,0.208528951487,0.0027386541471,0.76799687011,0.00625978090767
499,499,2036800,402,636.0,61842.0,675.0,1346.0,414.0,221.0,70.0,0.0,31.2,636.0,481.0,155.0,371200.0,2186.0,1181.0,1005.0,2364.0,30.0,1758.0,0.0,569.0,7.0,1426.0,0.170050761421,1.06132075472,175.126903553,93.4856175973,29.6108291032,0.0,0.756289308176,0.243710691824,0.540256175663,0.459743824337,0.0126903553299,0.743654822335,0.0,0.240693739425,0.00296108291032
500,500,2036901,654,767.0,17292.0,221.0,1200.0,286.0,72.0,23.0,0.0,26.9,767.0,467.0,300.0,0.0,2266.0,0.0,2266.0,2284.0,9.0,417.0,70.0,1774.0,14.0,1000.0,0.286339754816,0.28813559322,125.218914186,31.523642732,10.0700525394,0.0,0.608865710561,0.391134289439,0.0,1.0,0.00394045534151,0.182574430823,0.0306479859895,0.776707530648,0.0061295971979
501,501,2036902,347,719.0,25313.0,250.0,1332.0,317.0,40.0,24.0,0.0,29.6,719.0,538.0,181.0,421700.0,2262.0,128.0,2134.0,2309.0,9.0,966.0,0.0,1255.0,79.0,862.0,0.150281507146,0.347705146036,137.288869641,17.3235166739,10.3941100043,0.0,0.74826147427,0.25173852573,0.0565870910698,0.94341290893,0.00389779125162,0.418362927674,0.0,0.543525335643,0.0342139454309
502,502,2037000,414,778.0,52813.0,690.0,1652.0,473.0,192.0,53.0,0.0,37.7,778.0,574.0,204.0,444500.0,2487.0,1287.0,1200.0,2487.0,74.0,1594.0,4.0,676.0,139.0,1478.0,0.16646562123,0.886889460154,190.18898271,77.2014475271,21.3108162445,0.0,0.737789203085,0.262210796915,0.517490952955,0.482509047045,0.0297547245678,0.640932850824,0.00160836349015,0.271813429835,0.0558906312827
503,503,2037100,1013,1610.0,19125.0,661.0,2465.0,202.0,305.0,87.0,24.0,34.7,1610.0,700.0,910.0,327300.0,3756.0,938.0,2818.0,3767.0,145.0,1700.0,1.0,1878.0,43.0,877.0,0.268914255376,0.410559006211,53.6235731351,80.9662861694,23.0953013008,6.37111760021,0.434782608696,0.565217391304,0.249733759318,0.750266240682,0.0384921688346,0.451287496682,0.000265463233342,0.498539952217,0.0114149190337
504,504,2037200,517,747.0,47625.0,553.0,1461.0,274.0,222.0,89.0,0.0,32.1,747.0,486.0,261.0,350500.0,2200.0,892.0,1308.0,2280.0,38.0,1359.0,76.0,679.0,128.0,1201.0,0.226754385965,0.740294511379,120.175438596,97.3684210526,39.0350877193,0.0,0.650602409639,0.349397590361,0.405454545455,0.594545454545,0.0166666666667,0.596052631579,0.0333333333333,0.297807017544,0.0561403508772
505,505,2037300,1787,1693.0,30365.0,756.0,2659.0,500.0,266.0,138.0,0.0,26.1,1693.0,1139.0,554.0,346500.0,5078.0,1092.0,3986.0,5096.0,94.0,1427.0,62.0,3453.0,60.0,1058.0,0.350667189953,0.446544595393,98.1161695447,52.1978021978,27.0800627943,0.0,0.67277023036,0.32722976964,0.215045293423,0.784954706577,0.0184458398744,0.280023547881,0.0121664050235,0.677590266876,0.0117739403454
506,506,2037400,1468,1437.0,22486.0,366.0,1993.0,520.0,150.0,14.0,0.0,31.7,1437.0,905.0,532.0,416700.0,3525.0,315.0,3210.0,3525.0,13.0,1859.0,111.0,1479.0,63.0,773.0,0.416453900709,0.254697286013,147.517730496,42.5531914894,3.97163120567,0.0,0.629784272791,0.370215727209,0.0893617021277,0.910638297872,0.00368794326241,0.527375886525,0.0314893617021,0.419574468085,0.0178723404255
507,507,2037504,1011,1206.0,20959.0,338.0,2086.0,353.0,164.0,43.0,0.0,25.8,1206.0,841.0,365.0,371400.0,3748.0,224.0,3524.0,4041.0,250.0,1221.0,77.0,2493.0,0.0,830.0,0.250185597624,0.280265339967,87.3546151943,40.584013858,10.6409304628,0.0,0.697346600332,0.302653399668,0.059765208111,0.940234791889,0.0618658747835,0.302152932442,0.0190546894333,0.616926503341,0.0
508,508,2037600,529,716.0,49104.0,395.0,1483.0,296.0,278.0,78.0,0.0,28.5,716.0,572.0,144.0,345800.0,2456.0,622.0,1834.0,2477.0,29.0,1070.0,166.0,1099.0,113.0,1374.0,0.213564796124,0.551675977654,119.499394429,112.232539362,31.4897052887,0.0,0.798882681564,0.201117318436,0.25325732899,0.74674267101,0.0117077109407,0.431974162293,0.067016552281,0.443681873234,0.0456197012515
509,509,2037800,749,1052.0,40076.0,569.0,1866.0,593.0,97.0,88.0,0.0,30.9,1052.0,728.0,324.0,383300.0,3051.0,485.0,2566.0,3062.0,178.0,1733.0,0.0,1151.0,0.0,1157.0,0.244611365121,0.540874524715,193.664271718,31.6786414108,28.7393860222,0.0,0.692015209125,0.307984790875,0.158964274009,0.841035725991,0.0581319399086,0.565969954278,0.0,0.375898105813,0.0
510,510,2037900,1356,1489.0,25085.0,284.0,2715.0,744.0,168.0,100.0,0.0,26.0,1489.0,1166.0,323.0,286900.0,4957.0,184.0,4773.0,5225.0,38.0,2312.0,34.0,2744.0,97.0,1076.0,0.2595215311,0.190732034923,142.392344498,32.1531100478,19.1387559809,0.0,0.783075889859,0.216924110141,0.0371192253379,0.962880774662,0.00727272727273,0.442488038278,0.00650717703349,0.525167464115,0.0185645933014
511,511,2038000,1232,1610.0,34572.0,928.0,2931.0,476.0,551.0,175.0,0.0,36.9,1610.0,1072.0,538.0,222100.0,4354.0,1041.0,3313.0,4362.0,60.0,3484.0,18.0,716.0,84.0,1086.0,0.282439248051,0.576397515528,109.124254929,126.318202659,40.1192113709,0.0,0.665838509317,0.334161490683,0.239090491502,0.760909508498,0.0137551581843,0.798716185236,0.0041265474553,0.164144887666,0.019257221458
512,512,2038100,1867,2158.0,24853.0,693.0,3733.0,823.0,296.0,25.0,6.0,33.5,2158.0,1497.0,661.0,458600.0,6080.0,339.0,5741.0,6145.0,51.0,1250.0,91.0,4662.0,91.0,1130.0,0.303824247356,0.321130676552,133.93002441,48.1692432872,4.06834825061,0.976403580146,0.693697868397,0.306302131603,0.0557565789474,0.944243421053,0.00829943043124,0.203417412531,0.0148087876322,0.758665581774,0.0148087876322
513,513,2038200,508,822.0,45256.0,815.0,1594.0,423.0,262.0,77.0,6.0,32.2,822.0,664.0,158.0,404100.0,2681.0,1510.0,1171.0,2686.0,30.0,1959.0,47.0,650.0,0.0,1435.0,0.189128816083,0.991484184915,157.483246463,97.5428145942,28.6671630678,2.23380491437,0.807785888078,0.192214111922,0.563222678105,0.436777321895,0.0111690245719,0.729337304542,0.0174981384959,0.24199553239,0.0
514,514,2038301,1187,1536.0,24612.0,351.0,2556.0,707.0,151.0,106.0,0.0,33.9,1536.0,928.0,608.0,357500.0,4238.0,113.0,4125.0,4372.0,53.0,981.0,15.0,3265.0,58.0,1097.0,0.271500457457,0.228515625,161.710887466,34.537968893,24.2451967063,0.0,0.604166666667,0.395833333333,0.0266635205286,0.973336479471,0.0121225983532,0.224382433669,0.00343092406221,0.746797804209,0.0132662397072
515,515,2038500,1209,1594.0,18578.0,436.0,2868.0,498.0,233.0,8.0,14.0,27.9,1594.0,996.0,598.0,420500.0,4792.0,245.0,4547.0,5030.0,64.0,1203.0,0.0,3635.0,128.0,1101.0,0.240357852883,0.273525721455,99.0059642147,46.3220675944,1.59045725646,2.78330019881,0.624843161857,0.375156838143,0.0511268781302,0.94887312187,0.0127236580517,0.23916500994,0.0,0.722664015905,0.0254473161034
516,516,2038600,1436,2415.0,52165.0,1730.0,4741.0,1100.0,568.0,302.0,0.0,31.1,2415.0,1692.0,723.0,369600.0,7433.0,1638.0,5795.0,7448.0,278.0,5560.0,245.0,1308.0,57.0,1304.0,0.192803437164,0.71635610766,147.690655209,76.2620837809,40.5477980666,0.0,0.700621118012,0.299378881988,0.220368626396,0.779631373604,0.0373254564984,0.746509129968,0.0328947368421,0.175617615467,0.00765306122449
517,517,2038700,1361,1148.0,21190.0,340.0,1547.0,480.0,121.0,41.0,0.0,25.9,1148.0,640.0,508.0,283800.0,2986.0,205.0,2781.0,3023.0,555.0,607.0,54.0,1756.0,51.0,1148.0,0.450215018194,0.296167247387,158.782666226,40.0264637777,13.5626860734,0.0,0.557491289199,0.442508710801,0.0686537173476,0.931346282652,0.183592457823,0.200793913331,0.0178630499504,0.580879920609,0.0168706582865
518,518,2038800,476,809.0,56607.0,712.0,1641.0,517.0,267.0,75.0,19.0,34.7,809.0,595.0,214.0,380700.0,2591.0,1279.0,1312.0,2612.0,8.0,2142.0,0.0,440.0,22.0,1142.0,0.182235834609,0.880098887515,197.932618683,102.220520674,28.7136294028,7.2741194487,0.735475896168,0.264524103832,0.493631802393,0.506368197607,0.00306278713629,0.820061255743,0.0,0.168453292496,0.00842266462481
519,519,2038900,1533,1715.0,25953.0,416.0,2778.0,745.0,196.0,65.0,23.0,25.1,1715.0,1013.0,702.0,418600.0,5383.0,361.0,5022.0,5528.0,1396.0,681.0,68.0,3305.0,78.0,1191.0,0.277315484805,0.242565597668,134.76845152,35.4558610709,11.7583212735,4.16063675832,0.590670553936,0.409329446064,0.0670629760357,0.932937023964,0.252532561505,0.123191027496,0.0123010130246,0.597865412446,0.0141099855282
520,520,2039000,785,989.0,34531.0,543.0,1877.0,513.0,128.0,90.0,21.0,29.8,989.0,734.0,255.0,429600.0,3265.0,931.0,2334.0,3265.0,69.0,2433.0,16.0,611.0,136.0,1474.0,0.240428790199,0.549039433771,157.120980092,39.2036753446,27.5650842266,6.43185298622,0.74216380182,0.25783619818,0.285145482389,0.714854517611,0.0211332312404,0.74517611026,0.00490045941807,0.187136294028,0.0416539050536
521,521,2039100,2144,2347.0,24043.0,846.0,4149.0,955.0,308.0,99.0,81.0,29.2,2347.0,1608.0,739.0,388700.0,7200.0,575.0,6625.0,7201.0,1177.0,860.0,25.0,5053.0,86.0,1048.0,0.297736425496,0.360460161909,132.620469379,42.7718372448,13.748090543,11.248437717,0.685129953132,0.314870046868,0.0798611111111,0.920138888889,0.1634495209,0.119427857242,0.00347174003611,0.701708096098,0.0119427857242
522,522,2039200,601,557.0,35515.0,396.0,1080.0,330.0,169.0,17.0,0.0,40.1,557.0,330.0,227.0,440300.0,1666.0,412.0,1254.0,1715.0,26.0,1284.0,0.0,346.0,59.0,1181.0,0.350437317784,0.710951526032,192.419825073,98.5422740525,9.91253644315,0.0,0.592459605027,0.407540394973,0.247298919568,0.752701080432,0.0151603498542,0.748688046647,0.0,0.201749271137,0.0344023323615
